id,tvätt,valtyp,valsedelsuppgift
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
212900,statsvetare,K,"25 år, statsvetare, Bromma"
103507,statsvetare,K,"43, statsvetare, Bromma"
103507,statsvetare,K,"43, statsvetare, Bromma"
103507,statsvetare,K,"43, statsvetare, Bromma"
103507,statsvetare,K,"43, statsvetare, Bromma"
103507,statsvetare,K,"43, statsvetare, Bromma"
103507,statsvetare,K,"43, statsvetare, Bromma"
109290,statsvetare,K,"31, statsvetare, Tensta"
109290,statsvetare,K,"31, statsvetare, Tensta"
109290,statsvetare,K,"31, statsvetare, Tensta"
109290,statsvetare,K,"31, statsvetare, Tensta"
109290,statsvetare,K,"31, statsvetare, Tensta"
109290,statsvetare,K,"31, statsvetare, Tensta"
20428,statsvetare,K,"31, Statsvetare"
20428,statsvetare,K,"31, Statsvetare"
20428,statsvetare,K,"31, Statsvetare"
20428,statsvetare,K,"31, Statsvetare"
20428,statsvetare,K,"31, Statsvetare"
20428,statsvetare,K,"31, Statsvetare"
20481,statsvetare,K,"46, Statsvetare"
20481,statsvetare,K,"46, Statsvetare"
20481,statsvetare,K,"46, Statsvetare"
20481,statsvetare,K,"46, Statsvetare"
20481,statsvetare,K,"46, Statsvetare"
20481,statsvetare,K,"46, Statsvetare"
263960,statsvetare,K,"49, Statsvetare"
263960,statsvetare,K,"49, Statsvetare"
263960,statsvetare,K,"49, Statsvetare"
263960,statsvetare,K,"49, Statsvetare"
263960,statsvetare,K,"49, Statsvetare"
263960,statsvetare,K,"49, Statsvetare"
194386,statsvetare,K,"Statsvetare, Östertälje, 47"
67221,statsvetare,K,"Statsvetare, 31"
13889,statsvetare,K,"24, Statsvetare, Kvarnholmen"
13889,statsvetare,K,"24, Statsvetare, Kvarnholmen"
113341,statsvetare,K,"38 år, Statsvetare"
86911,statsvetare,K,"26, Statsvetare, Mölna"
13568,statsvetare,K,"43, Statsvetare"
71219,statsvetare,K,"39, Statsvetare, Segersäng"
53302,statsvetare,K,"statsvetare, 50 år"
53554,statsvetare,K,"statsvetare, 41 år"
179255,statsvetare,K,"53 år, statsvetare"
179255,statsvetare,K,"53 år, statsvetare"
179255,statsvetare,K,53 statsvetare
179255,statsvetare,K,"53 år, statsvetare"
179255,statsvetare,K,"53 år, statsvetare"
179255,statsvetare,K,53 statsvetare
197673,statsvetare,K,"21år, Statsvetare, Strängnäs"
10333,statsvetare,K,"statsvetare, Strängnäs"
25087,statsvetare,K,"statsvetare, 35 år"
25087,statsvetare,K,"statsvetare, 35 år"
249296,statsvetare,K,"statsvetare, 28 år, Skänninge"
77849,statsvetare,K,"Statsvetare, Kättilstorp"
77849,statsvetare,K,"Statsvetare, Kättilstorp"
77849,statsvetare,K,"Statsvetare, Kättilstorp"
77857,statsvetare,K,"Statsvetare, Hisingstorp"
77857,statsvetare,K,"Statsvetare, Hisingstorp"
77857,statsvetare,K,"Statsvetare, Hisingstorp"
8552,statsvetare,K,"28, Statsvetare, Älmhult"
215355,statsvetare,K,"Statsvetare, Norr"
45914,statsvetare,K,"24 år, Statsvetare, Vikaholm"
356446,statsvetare,K,"statsvetare, Angelstad"
361278,statsvetare,K,"37 år, statsvetare, Gårdby"
160582,statsvetare,K,"Statsvetare, Södra Näsby"
156225,statsvetare,K,"Statsvetare, 38 år, Arlöv"
62742,statsvetare,K,"48 år, statsvetare, Höllviken"
283953,statsvetare,K,"52, statsvetare, Svedala"
60487,statsvetare,K,"34 år, statsvetare, Skivarp"
38233,statsvetare,K,"Statsvetare, 37 år"
38233,statsvetare,K,"Statsvetare, 37 år"
38235,statsvetare,K,"Statsvetare, marknadsassistent, 24 år"
38235,statsvetare,K,"Statsvetare, marknadsassistent, 24 år"
62676,statsvetare,K,"32 år, Statsvetare, Lund"
57859,statsvetare,K,Statsvetare
31701,statsvetare,K,"Statsvetare, Ystad"
124655,statsvetare,K,"statsvetare, Trelleborg"
124655,statsvetare,K,"statsvetare, Trelleborg"
131359,statsvetare,K,"52 år, statsvetare, Hyltebruk"
160380,statsvetare,K,"39 år, Statsvetare, Halmstad"
240235,statsvetare,K,"30 år, Statsvetare, Getinge"
23825,statsvetare,K,"26 år, Statsvetare, Knäred"
167729,statsvetare,K,"Statsvetare, Bölarp, Laholm,"
168237,statsvetare,K,"34 år, statsvetare, Varberg"
168237,statsvetare,K,"34 år, statsvetare, Varberg"
184929,statsvetare,K,"statsvetare, Gråbo"
274603,statsvetare,K,"39, Statsvetare"
201223,statsvetare,K,"40, Statsvetare"
199936,statsvetare,K,"43, Statsvetare, Göteborg"
866,statsvetare,K,"53, Statsvetare"
126764,statsvetare,K,"Statsvetare, 23, Göteborg"
126799,statsvetare,K,"Statsvetare, 68, Göteborg"
256164,statsvetare,K,"31, Statsvetare"
256164,statsvetare,K,"31, Statsvetare"
256164,statsvetare,K,"31, Statsvetare"
256164,statsvetare,K,"31, Statsvetare"
298114,statsvetare,K,"statsvetare, Alingsås"
196103,statsvetare,K,"25 år, statsvetare, Timmele"
41445,statsvetare,K,"23 år, statsvetare, Skara"
27484,statsvetare,K,"49 år, Statsvetare, Gräsmark"
27486,statsvetare,K,"26 år, Statsvetare, Östra Ämtervik"
28153,statsvetare,K,statsvetare
109542,statsvetare,K,"statsvetare, 27 år, Hagfors"
224197,statsvetare,K,"38 år, Statsvetare"
224197,statsvetare,K,"38 år, Statsvetare"
312582,statsvetare,K,"Statsvetare, Baronbackarna"
312582,statsvetare,K,"Statsvetare, Baronbackarna"
26964,statsvetare,K,"46 år, statsvetare, Örebro"
26964,statsvetare,K,"46 år, statsvetare, Örebro"
351358,statsvetare,K,"Statsvetare, Örebro"
351358,statsvetare,K,"Statsvetare, Örebro"
71365,statsvetare,K,"37,Statsvetare,Lindesberg"
6411,statsvetare,K,"40 år, Statsvetare"
297107,statsvetare,K,"30, statsvetare"
287824,statsvetare,K,"45, statsvetare, lärare"
76164,statsvetare,K,"statsvetare, 24 år"
57501,statsvetare,K,"23, statsvetare"
298611,statsvetare,K,"Statsvetare, Stocksbro"
49180,statsvetare,K,"44,statsvetare,Strömsbro"
168335,statsvetare,K,"43 år, statsvetare, Norr"
277225,statsvetare,K,"Statsvetare, 37 år, Skönsberg"
277225,statsvetare,K,"Statsvetare, 37 år, Skönsberg"
9867,statsvetare,K,"22 år, Statsvetare, Varvet"
9867,statsvetare,K,"22 år, Statsvetare, Varvet"
385894,statsvetare,K,"43, Statsvetare"
302470,statsvetare,K,"39 år, Statsvetare, Haga"
302470,statsvetare,K,"39 år, Statsvetare, Haga"
5826,statsvetare,K,"statsvetare, Holmsund"
5826,statsvetare,K,"statsvetare, Holmsund"
163698,statsvetare,K,"statsvetare, Kalix"
4383,statsvetare,K,"44, Bromma, statsvetare"
4383,statsvetare,K,"44, Bromma, statsvetare"
4383,statsvetare,K,"44, Bromma, statsvetare"
4383,statsvetare,K,"44, Bromma, statsvetare"
4383,statsvetare,K,"44, Bromma, statsvetare"
4383,statsvetare,K,"44, Bromma, statsvetare"
4390,statsvetare,K,"26, Kungsholmen, statsvetare"
4390,statsvetare,K,"26, Kungsholmen, statsvetare"
4390,statsvetare,K,"26, Kungsholmen, statsvetare"
4390,statsvetare,K,"26, Kungsholmen, statsvetare"
4390,statsvetare,K,"26, Kungsholmen, statsvetare"
4390,statsvetare,K,"26, Kungsholmen, statsvetare"
4401,statsvetare,K,"29, Norrmalm, statsvetare"
4401,statsvetare,K,"29, Norrmalm, statsvetare"
4401,statsvetare,K,"29, Norrmalm, statsvetare"
4401,statsvetare,K,"29, Norrmalm, statsvetare"
4401,statsvetare,K,"29, Norrmalm, statsvetare"
4401,statsvetare,K,"29, Norrmalm, statsvetare"
4405,statsvetare,K,"27, Östermalm, statsvetare"
4405,statsvetare,K,"27, Östermalm, statsvetare"
4405,statsvetare,K,"27, Östermalm, statsvetare"
4405,statsvetare,K,"27, Östermalm, statsvetare"
4405,statsvetare,K,"27, Östermalm, statsvetare"
4405,statsvetare,K,"27, Östermalm, statsvetare"
4487,statsvetare,K,"37, Hägersten, statsvetare"
4487,statsvetare,K,"37, Hägersten, statsvetare"
4487,statsvetare,K,"37, Hägersten, statsvetare"
4487,statsvetare,K,"37, Hägersten, statsvetare"
4487,statsvetare,K,"37, Hägersten, statsvetare"
4487,statsvetare,K,"37, Hägersten, statsvetare"
4510,statsvetare,K,"26, Kista, statsvetare"
4510,statsvetare,K,"26, Kista, statsvetare"
4510,statsvetare,K,"26, Kista, statsvetare"
4510,statsvetare,K,"26, Kista, statsvetare"
4510,statsvetare,K,"26, Kista, statsvetare"
4510,statsvetare,K,"26, Kista, statsvetare"
4297,statsvetare,K,"28, Årsta, statsvetare"
4297,statsvetare,K,"28, Årsta, statsvetare"
4297,statsvetare,K,"28, Årsta, statsvetare"
4297,statsvetare,K,"28, Årsta, statsvetare"
4297,statsvetare,K,"28, Årsta, statsvetare"
4297,statsvetare,K,"28, Årsta, statsvetare"
313926,statsvetare,K,"38, Fil.mag., statsvetare , Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil.mag., statsvetare , Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil.mag., statsvetare , Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil.mag., statsvetare , Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil.mag., statsvetare , Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil.mag., statsvetare , Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
313926,statsvetare,K,"38, Fil. mag., statsvetare, Hässelby"
70465,statsvetare,K,"29 år, Centrala Sundbyberg, Statsvetare"
297109,statsvetare,K,"34, personalchef, statsvetare"
216938,kontrollant,K,"Kontrollant, Vallentuna"
44840,kontrollant,K,"kontrollant, Kisa"
106794,kontrollant,K,"60, Kontrollant"
249616,kontrollant,K,"Kontrollant, Vänersborg"
16273,kontrollant,K,"47,Kontrollant, Odensala"
216939,docent,K,"Docent, Vallentuna"
77819,docent,K,"docent, Stuvsta"
20430,docent,K,"67, Docent"
20430,docent,K,"67, Docent"
20430,docent,K,"67, Docent"
20430,docent,K,"67, Docent"
20430,docent,K,"67, Docent"
20430,docent,K,"67, Docent"
111587,docent,K,"32 år, Docent, Frösunda"
207059,docent,K,"68 år, docent, Kåbo"
57270,docent,K,"70, Docent"
355839,docent,K,"69 år, Docent, Centrum"
60766,docent,K,"57 år, docent, Billeberga"
213182,docent,K,"docent, Partille, 72 år"
255185,docent,K,"Docent, Lekåsa"
178580,docent,K,"69 år, Docent"
40693,docent,K,"73 år, docent"
40693,docent,K,"73 år, docent"
275579,docent,K,"62, Docent, Mariestad"
291051,docent,K,docent
38522,docent,K,"73 år,Docent"
340244,docent,K,"Docent, 45"
277228,docent,K,"Docent, 59 år, Sidsjö"
277228,docent,K,"Docent, 59 år, Sidsjö"
24222,docent,K,"docent, Röbäck"
24222,docent,K,"docent, Röbäck"
218232,docent,K,"70, Lilla Alby, Docent"
62729,docent,K,"74 år, med. dr, docent, Skanör"
216940,socialpedagog,K,"Socialpedagog, leg. psykoterapeut och pensionär, Brottby"
262488,socialpedagog,K,"Socialpedagog, 32, Vega"
262488,socialpedagog,K,"Socialpedagog, 32, Vega"
94786,socialpedagog,K,"68, Socialpedagog, Hägernäs"
94786,socialpedagog,K,"68, Socialpedagog, Hägernäs"
50606,socialpedagog,K,"Socialpedagog, Vagnhärad"
57276,socialpedagog,K,"28, Socialpedagog, Gomma"
189273,socialpedagog,K,"socialpedagog, 42 år"
189273,socialpedagog,K,"socialpedagog, 42 år"
251773,socialpedagog,K,"Socialpedagog, Kolmården"
251773,socialpedagog,K,"Socialpedagog, Kolmården"
231413,socialpedagog,K,"58, Socialpedagog, Väckelsång"
38118,socialpedagog,K,"socialpedagog, Hultsfred"
376028,socialpedagog,K,Socialpedagog
60729,socialpedagog,K,"socialpedagog, Boholmarna"
60729,socialpedagog,K,"socialpedagog, Boholmarna"
80035,socialpedagog,K,"socialpedagog, Vimmerby"
32869,socialpedagog,K,"socialpedagog, 52 år"
294502,socialpedagog,K,Socialpedagog
54779,socialpedagog,K,Socialpedagog
86149,socialpedagog,K,"socialpedagog, Bromölla"
101295,socialpedagog,K,"33 år, Socialpedagog, Bromölla"
154072,socialpedagog,K,Socialpedagog
64299,socialpedagog,K,"Socialpedagog, 48 år"
64299,socialpedagog,K,"Socialpedagog, 48 år"
35614,socialpedagog,K,"Socialpedagog, Trelleborg, 51 år"
35614,socialpedagog,K,"Socialpedagog, Trelleborg, 51 år"
31878,socialpedagog,K,"Socialpedagog, Vä"
31878,socialpedagog,K,"Socialpedagog, Vä"
29644,socialpedagog,K,"59 år, Socialpedagog, Särdal"
131374,socialpedagog,K,"48 år, socialpedagog, Oskarström"
14270,socialpedagog,K,"socialpedagog, 50 år, Simlångsdalen"
16175,socialpedagog,K,"44, Socialpedagog, Vessigebro"
160391,socialpedagog,K,"47 år, Socialpedagog, Träslövsläge"
160391,socialpedagog,K,"47 år, Socialpedagog, Träslövsläge"
76159,socialpedagog,K,"54 år, Socialpedagog, Svenshögen"
275567,socialpedagog,K,"socialpedagog, Bohus"
181865,socialpedagog,K,"socialpedagog, Nol, 35 år"
5970,socialpedagog,K,"socialpedagog, Mellerud"
276772,socialpedagog,K,"31, socialpedagog, Kareby"
234442,socialpedagog,K,Socialpedagog
174273,socialpedagog,K,Socialpedagog
113634,socialpedagog,K,"socialpedagog, Alingsås"
70525,socialpedagog,K,Socialpedagog
70525,socialpedagog,K,Socialpedagog
144122,socialpedagog,K,"Socialpedagog, Skara"
274277,socialpedagog,K,"57, Socialpedagog, Falköping"
414555,socialpedagog,K,"36 år, socialpedagog, Skåre"
334499,socialpedagog,K,socialpedagog
187283,socialpedagog,K,"54 år, Socialpedagog, Utmeland"
30070,socialpedagog,K,"36 år, Socialpedagog, Bollnäs"
197409,socialpedagog,K,"45 år, Socialpedagog"
150631,socialpedagog,K,"socialpedagog, 45 år"
90276,socialpedagog,K,"33, Hallunda, Socialpedagog"
34602,socialpedagog,K,"Hova, 48, Socialpedagog"
43484,socialpedagog,K,"Tråvad, 50 år, socialpedagog"
216941,musiker,K,"Musiker, Ormsta"
171611,musiker,K,"36 år, Musiker, Gustavsberg"
262023,musiker,K,"Musiker, Egenföretagare, 50, Vega"
262023,musiker,K,"Musiker, Egenföretagare, 50, Vega"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
103503,musiker,K,"53, musiker, Bromma"
149745,musiker,K,"52, Musiker, Älta"
149745,musiker,K,"52, Musiker, Älta"
149768,musiker,K,"22, Musiker, Orminge"
149768,musiker,K,"22, Musiker, Orminge"
20273,musiker,K,"Musiker, Nynäshamn"
207063,musiker,K,"67 år, musiker, Kåbo"
54019,musiker,K,"82 år, musiker, Österbybruk"
188667,musiker,K,"49 år, musiker, Dunker"
82769,musiker,K,"73 år, Musiker"
195467,musiker,K,"34, musiker"
195467,musiker,K,"34, musiker"
195467,musiker,K,"34, musiker"
77955,musiker,K,"Musiker, Bodafors"
124532,musiker,K,"Musiker, Värnamo"
78193,musiker,K,"Musiker, Näsby"
231405,musiker,K,"22, Musiker, Urshult"
123044,musiker,K,"67, Musiker, Hallaryd"
123079,musiker,K,"64, Musiker, Hallaryd"
342362,musiker,K,Musiker
137375,musiker,K,"Musiker, 66 år"
510425,musiker,K,musiker
510433,musiker,K,musiker
61595,musiker,K,"38 år, musiker, Tågaborg"
61605,musiker,K,"27 år, musiker, Eneborg"
232819,musiker,K,"musiker, Unnaryd"
179001,musiker,K,"musiker, 41 år, Älvängen"
277178,musiker,K,"40, musiker"
193029,musiker,K,"38, Musiker"
144124,musiker,K,"Musiker, Skara"
39708,musiker,K,"33 år, Musiker"
39708,musiker,K,"33 år, Musiker"
347053,musiker,K,"musiker, Vålberg"
45795,musiker,K,"77 år, musiker"
130228,musiker,K,musiker
298621,musiker,K,"Musiker, Säter"
314244,musiker,K,"74 år, musiker, Norrala"
164371,musiker,K,"62 år, Musiker"
10225,musiker,K,"31 år, Musiker, Järved"
10225,musiker,K,"31 år, Musiker, Järved"
111540,musiker,K,"25 år, musiker, Örnsköldsvik"
111540,musiker,K,"25 år, musiker, Örnsköldsvik"
252640,musiker,K,"46 år, Musiker, Tullingsås"
70263,musiker,K,"musiker, Storholmen"
344048,musiker,K,musiker
4530,musiker,K,"43, Akalla, musiker"
4530,musiker,K,"43, Akalla, musiker"
4530,musiker,K,"43, Akalla, musiker"
4530,musiker,K,"43, Akalla, musiker"
4530,musiker,K,"43, Akalla, musiker"
4530,musiker,K,"43, Akalla, musiker"
142942,musiker,K,"42 år, Storskogen, musiker"
335616,musiker,K,"Fritidspedagog, musiker, Hovshaga"
339823,musiker,K,"Undersvik, musiker"
339831,musiker,K,"Bollnäs, musiker"
216943,anläggare,K,"Anläggare, Västanberga"
138069,anläggare,K,"20, anläggare, Heby"
159111,anläggare,K,"50 år, anläggare, Bossarby, Österbybruk"
126279,anläggare,K,"29, anläggare, Vaggeryd"
32866,anläggare,K,"anläggare, 41 år"
119588,anläggare,K,"42, Anläggare, Svalöv"
86391,anläggare,K,"36 år, anläggare"
34323,anläggare,K,"67 år, Anläggare"
52782,anläggare,K,"36 år, anläggare, Hässleholm"
158820,anläggare,K,"30 år, anläggare, Varberg"
158820,anläggare,K,"30 år, anläggare, Varberg"
13033,anläggare,K,"Anläggare, Hangelösa, 60 år"
514612,anläggare,K,"27, anläggare, Bollnäs"
324252,anläggare,K,"anläggare, Pengsjö"
23091,rektor,K,"42 år, Rektor, Skärgårdsstad"
20153,rektor,K,"74, Rektor, Rydbo"
217470,rektor,K,Rektor
217471,rektor,K,Rektor
171618,rektor,K,"76 år, Rektor, Gustavsberg"
22872,rektor,K,"44, Rektor, Ingarö"
105295,rektor,K,"Rektor, Solgård"
260896,rektor,K,"Rektor, 46, Vega"
260896,rektor,K,"Rektor, 46, Vega"
15027,rektor,K,"Rektor, Näsbydal, 45 år"
15027,rektor,K,"Rektor, Näsbydal, 45 år"
264485,rektor,K,"rektor, Skärholmen"
264485,rektor,K,"rektor, Skärholmen"
264485,rektor,K,"rektor, Skärholmen"
264485,rektor,K,"rektor, Skärholmen"
264485,rektor,K,"rektor, Skärholmen"
264485,rektor,K,"rektor, Skärholmen"
283372,rektor,K,"rektor, Vällingby"
283372,rektor,K,"rektor, Vällingby"
283372,rektor,K,"rektor, Vällingby"
283372,rektor,K,"rektor, Vällingby"
283372,rektor,K,"rektor, Vällingby"
283372,rektor,K,"rektor, Vällingby"
103508,rektor,K,"71, rektor, Kungsholmen"
103508,rektor,K,"71, rektor, Kungsholmen"
103508,rektor,K,"71, rektor, Kungsholmen"
103508,rektor,K,"71, rektor, Kungsholmen"
103508,rektor,K,"71, rektor, Kungsholmen"
103508,rektor,K,"71, rektor, Kungsholmen"
20500,rektor,K,"62, Rektor"
20500,rektor,K,"62, Rektor"
20500,rektor,K,"62, Rektor"
20500,rektor,K,"62, Rektor"
20500,rektor,K,"62, Rektor"
20500,rektor,K,"62, Rektor"
20500,rektor,K,"62, Rektor"
20500,rektor,K,"62, Rektor"
20500,rektor,K,"62, Rektor"
20500,rektor,K,"62, Rektor"
20500,rektor,K,"62, Rektor"
20500,rektor,K,"62, Rektor"
118541,rektor,K,"rektor, Södertälje, 51 år"
135122,rektor,K,"51 år, Rektor, Uppsala"
202281,rektor,K,"56 år, rektor, Fjärdhundra"
78573,rektor,K,"45 år, Rektor, Alunda"
4821,rektor,K,"rektor, Gnesta"
166878,rektor,K,"68, rektor, Nyköping"
166878,rektor,K,"68, rektor, Nyköping"
166878,rektor,K,"68, rektor, Nyköping"
166881,rektor,K,"37, rektor, Jönåker"
166881,rektor,K,"37, rektor, Jönåker"
166881,rektor,K,"37, rektor, Jönåker"
305387,rektor,K,"rektor, Katrineholm"
10304,rektor,K,"rektor, Åkers Styckebruk"
95276,rektor,K,"72 år, rektor, Valdemarsvik"
249299,rektor,K,"Rektor, 58 år, Vreta kloster"
249299,rektor,K,"Rektor, 58 år, Vreta kloster"
249299,rektor,K,"Rektor, 58 år, Vreta kloster"
251270,rektor,K,"Rektor, 61 år, Duvkullen"
251270,rektor,K,"Rektor, 61 år, Duvkullen"
251270,rektor,K,"Rektor, 61 år, Duvkullen"
12194,rektor,K,"45 år, Rektor, Norrköping"
12194,rektor,K,"45 år, Rektor, Norrköping"
251771,rektor,K,"Rektor, Vikbolandet"
251771,rektor,K,"Rektor, Vikbolandet"
249744,rektor,K,"rektor, 64 år, Sya"
86997,rektor,K,"Rektor,Gnosjö,43 år"
68784,rektor,K,"54 år, Rektor, Gislaved"
137863,rektor,K,"37 år, Rektor, Nässjö"
1650,rektor,K,"45 år, Rektor, Hult"
184959,rektor,K,"Rektor, Virestad"
297355,rektor,K,"Rektor, Hovshaga"
329824,rektor,K,"rektor, Madesjö"
161706,rektor,K,"Rektor, Madesjö"
32937,rektor,K,"54, Rektor, Knösö"
32937,rektor,K,"54, Rektor, Knösö"
32937,rektor,K,"54, Rektor, Knösö"
39185,rektor,K,"59, Rektor, Billeberga"
63515,rektor,K,"Rektor, 85 år"
63268,rektor,K,"Rektor, Örkelljunga"
57208,rektor,K,"62 år, rektor, Lomma"
57211,rektor,K,"54 år, rektor, Lilla Lomma"
261157,rektor,K,Rektor
60177,rektor,K,"73 år, rektor, Blentarp"
56557,rektor,K,"57 år, rektor, Höör"
35336,rektor,K,Rektor
63578,rektor,K,"rektor, Dejarp, 58 år"
50413,rektor,K,"70, Rektor, Södra Sandby"
61470,rektor,K,"74 år, rektor, Rydebäck"
22068,rektor,K,"rektor, 64 år, Lerberget"
59753,rektor,K,"73 år, rektor, Löberöd"
63107,rektor,K,"77 år, rektor, Gamla staden, Ystad"
52789,rektor,K,"48 år, rektor, Hässleholm"
29615,rektor,K,"46 år, Rektor, Slättåkra"
156095,rektor,K,"62 år, rektor, Alet"
28956,rektor,K,"53 år, Rektor, Falkenberg"
158834,rektor,K,"82 år, rektor, Varberg"
158834,rektor,K,"82 år, rektor, Varberg"
39926,rektor,K,"Rektor, 88 år, Tofta"
39926,rektor,K,"Rektor, 88 år, Tofta"
328459,rektor,K,"58, rektor, Kungsbacka"
131330,rektor,K,"rektor, 57 år, Åsa"
190065,rektor,K,"rektor, Sävedalen"
277901,rektor,K,"47 år, Rektor, Skärhamn"
418147,rektor,K,"71, Rektor, Skärhamn"
254732,rektor,K,"Rektor, Hunnebostrand"
275566,rektor,K,"rektor, Nödinge"
343044,rektor,K,"rektor, Lerum"
197507,rektor,K,"Rektor, Skogsbygden"
3235,rektor,K,"Rektor, Främmestad, 36 år"
366251,rektor,K,"Rektor, Mellerud"
113978,rektor,K,"rektor,49år,Västerlanda"
42376,rektor,K,"63 år, Rektor"
255666,rektor,K,"Rektor, Töreboda"
200521,rektor,K,"46, Rektor"
234036,rektor,K,"45 år, Rektor"
875,rektor,K,"40, Rektor"
246770,rektor,K,"Rektor, Vänersborg"
275890,rektor,K,"Rektor, Vänga"
280257,rektor,K,"78, Rektor, Borås"
280257,rektor,K,"78, Rektor, Borås"
280257,rektor,K,"78, Rektor, Borås"
280264,rektor,K,"56, Rektor, Brämhult"
280264,rektor,K,"56, Rektor, Brämhult"
280264,rektor,K,"56, Rektor, Brämhult"
3224,rektor,K,"Rektor, Hasslerör, 52år"
41449,rektor,K,"46 år, rektor, Skara"
27411,rektor,K,"Rektor, Våxlanda"
30120,rektor,K,"46 år, Rektor, Skattkärr"
28193,rektor,K,rektor
205535,rektor,K,"39 år, rektor, Ervalla"
205535,rektor,K,"39 år, rektor, Ervalla"
151123,rektor,K,"56 år, rektor, Örebro"
151123,rektor,K,"56 år, rektor, Örebro"
