id,tvätt,valtyp,valsedelsuppgift
91649,pedagog,L,"Pedagog, Sätila"
91653,studerande,L,"Student, Borås"
91654,pensionär,L,"Pensionär, Borås"
91655,chef,L,"IT-Chef, Ulricehamn"
91658,lärare,L,"Lärare, Länghem"
91659,assistent,L,"Assistent, Borås"
91661,socionom,L,"Socionom, Brämhult"
91662,personalspecialist,L,"Personalvetare, Borås"
91664,skattehandläggare,L,"Skattehandläggare, Borås"
91668,sekreterare,L,"Sekreterare, Borås"
91669,tolk,L,"Tolk, Limmared"
91672,studerande,L,"Student, Borås"
91674,ingenjör,L,"Byggnadsingenjör, Öxabäck"
91677,administratör,L,"Administratör, Borås"
91680,studerande,L,"Student, Borås"
91682,projektör,L,"Projektör, Gingri"
92156,lärare,R,"72, lärare, Falkenberg"
92156,lärare,L,"72, lärare, Falkenberg"
92157,it-specialist,L,"33, IT-konsult, Falkenberg"
92158,egenföretagare,R,"30, företagare, Falkenberg"
92159,ordförande,L,"47, ordf. Vuxenskolan, Falkenberg"
92299,facklig företrädare,L,"32, Ombudsman, Ekerö"
93419,egenföretagare,L,"66, företagare, Laholm"
93422,projektledare,L,"31, projektledare integration, Laholm"
93477,flygtekniker,L,"52 år, Flygtekniker, Tobo"
93486,regionråd,L,"66 år, Regionråd, Tierp"
93513,förskolelärare,L,"39 år, Förskollärare, Söderfors"
94365,riksdagsledamot,R,"Riksdagsledamot, 38 år, Stigberget"
94367,bartender,R,"Bartender, 34 år, Stigberget"
94368,sjuksköterska,R,"Sjuksköterska, 39 år, Kyrkbyn"
94368,sjuksköterska,L,"Sjuksköterska, 39 år, Kyrkbyn"
94369,journalist,R,"Journalist, 43 år, Majorna"
94369,journalist,L,"Journalist, 43 år, Majorna"
94370,handläggare,R,"Handläggare, 42 år, Kålltorp"
94371,ingenjör,R,"Ingenjör, 49 år, Kaverös"
94372,kock,R,"Kock, 29 år, Södra Kortedala"
94372,kock,L,"Kock, 29 år, Södra Kortedala"
94373,bartender,R,"Bartender, 34 år, Majorna"
94374,förskolelärare,R,"Förskollärare, 64 år, Linnarhult"
94375,lärare,R,"Högstadielärare, 38 år, Backa"
94376,kanslisekreterare,R,"Kanslist, 31 år, Högsbohöjd"
94377,studerande,R,"Student, 25 år, Angered Centrum"
94378,kurator,R,"Skolkurator, 31 år, Södra Biskopsgården"
94379,lärare,R,"Lärare, 33 år, Södra Biskopsgården"
94379,lärare,L,"Lärare, 33 år, Södra Biskopsgården"
94380,lärare,R,"Gymnasielärare, 65 år, Masthugget"
94380,lärare,L,"Gymnasielärare, 65 år, Masthugget"
94381,psykoterapeut,R,"Leg Psykoterapeut, 48 år, Johanneberg"
94381,psykoterapeut,L,"Leg Psykoterapeut, 48 år, Johanneberg"
94461,civilingenjör,L,"54, Civilingenjör, Arvika"
94462,pensionär,L,"74, Pensionär, Arvika"
94465,svetsare,L,"23, Svetsare, Arvika"
94466,pensionär,L,"68, Pensionär, Arvika"
94468,ekonom,L,"52, Ekonomiansvarig, Arvika"
94561,it-specialist,L,"Säter, IT-konsult"
94593,ekonom,L,"ekonom, 60 år, Härnösand"
94823,sjukgymnast,L,"Falun, leg sjukgymnast"
94829,civilingenjör,R,"Falun, civilingenjör"
94829,civilingenjör,L,"Falun, civilingenjör"
94833,lärare,L,"Falun, gymnasielärare"
94834,sjuksköterska,R,"Falun, leg sjuksköterska"
94836,lärare,R,"Falun, lärare"
94837,sjuksköterska,L,"Falun, leg sjuksköterska"
94840,sjuksköterska,L,"Falun, leg sjuksköterska"
94936,egenföretagare,R,"Egenföretagare, Eda"
94936,egenföretagare,L,"44, Egen företagare, Eda"
94936,egenföretagare,R,"Egenföretagare, Eda"
94936,egenföretagare,L,"44, Egen företagare, Eda"
94938,pensionär,L,"68, Pensionär, Eda"
94939,ekonom,L,"47, Ekonomiansvarig, Eda"
94977,studerande,R,"Avesta, juriststudent"
94977,studerande,L,"Avesta, juriststudent"
94981,läkare,L,"Avesta, läkare"
94988,sjukgymnast,L,"leg.sjukgymnast, 63 år, Örnsköldsvik"
94999,läkare,L,"läkare, 61 år, Sundsvall"
95000,strateg,L,"strateg, 50 år, Örnskölsdvik"
95023,pensionär,L,"pensionär, 75 år, Örnsköldsvik"
95258,undersköterska,L,"48 år, undersköterska, Valdemarsvik"
95597,civilingenjör,R,"Civilingenjör, Filipstad"
95597,civilingenjör,L,"61, Civilingenjör, Filipstad"
95600,undersköterska,L,"65, Undersköterska, Filipstad"
95601,resemontör,L,"63, Resemontör, Filipstad"
95603,studerande,L,"25, Studerande, Filipstad"
95604,pensionär,L,"72, Pensionär, Filipstad"
95755,sjuksköterska,L,"Sjuksköterska, Tranås"
96624,oppositionsråd,L,"40, Oppositionslandstingsråd, Huddinge"
96624,oppositionsråd,L,"40, Oppositionlandstingråd, Huddinge"
96624,oppositionsråd,L,"40, Oppositionslandstingsråd, Huddinge"
96624,oppositionsråd,L,"40, Oppositionlandstingråd, Huddinge"
96626,lärare,L,"39, Lärare, Södertälje"
96627,kommunalråd,L,"37, Kommunalråd, Södertälje"
96630,kommunikatör,L,"36, Pressekreterare, Södertälje"
96632,kommunalråd,L,"64, Kommunalråd, Nykvarn"
96633,journalist,L,"69, Journalist, Södertälje"
96638,ekonom,L,"69, Ekonom, Salem"
96640,barnskötare,L,"53, Barnskötare, Nykvarn"
96645,pensionär,L,"67, Pensionerad ombudsman, Botkyrka"
96647,målare,L,"64, Målare, Södertälje"
96737,musiker,L,"kyrkomusiker, Örebro"
96743,studerande,L,"studerande, Örebro"
96745,egenföretagare,L,"företagare, Lekeberg"
96747,veterinär,L,"veterinär, Örebro"
96751,studerande,L,"lärarstudent, Örebro"
96755,ekonomibiträde,L,"fd ekonomiassistent, Lekeberg"
96756,militär,L,"yrkesmilitär, Örebro"
96757,sjuksköterska,L,"specialistsjuksköterska, Örebro"
96759,studerande,L,"studerande, Örebro"
96776,kommunalråd,L,"44, Kommunalråd, Haninge"
96778,tjänsteman,L,"28, Tjänstman, Huddinge"
96779,fastighetsförvaltare,L,"33, Fastighetsskötare, Haninge"
96780,ledarskapskonsult,L,"47, Ledarskapkonsult, Nynäshamn"
96781,ekonom,L,"55, Ekonom, Huddinge"
96782,facklig företrädare,L,"48, Ombudsman, Huddinge"
96785,it-specialist,L,"54, IT-tekniker, Huddinge"
96786,kurator,L,"48, Kurator, Haninge"
96787,politisk tjänsteman,L,"24, Politisk sekreterare, Huddinge"
96788,studievägledare,L,"60, Studie- och yrkesvägledare, Huddinge"
96789,behandlare,L,"61, Behandlingsassistent, Nynäshamn"
96791,museipedagog,L,"51, Museipedagog, Haninge"
96792,terapeut,L,"60, Terapeut, Haninge"
96793,läkare,L,"68, Läkare, Huddinge"
96796,bankir,L,"48, Banktjänsteman, Haninge"
96798,pensionär,L,"72, Pensionär, Huddinge"
97076,departementsråd,L,"58, Departementsråd, Värmdö"
97077,lärare,L,"36, Lärare, Tyresö"
97078,kommunalråd,L,"41, Kommunalråd, Nacka"
97079,projektledare,L,"52, Präst, projektledare, Nacka"
97079,präst,L,"52, Präst, projektledare, Nacka"
97080,ekonom,L,"56, Nationalekonom, Tyresö"
97081,konsult,L,"34, Konsult, Värmdö"
97082,rehabassistent,L,"50, Rehabassistent, Lidingö"
97083,personlig assistent,L,"27, Personlig assistent, Nacka"
97084,kommunikatör,L,"28, Kommunikatör, Nacka"
97085,organisationskonsult,L,"67, Org. Konsult, Tyresö"
97086,hållbarhetsstrateg,L,"50, Hållbarhetskonsult, Värmdö"
97087,arbetsförmedlare,L,"41, Arbetsförmedlare, Nacka"
97090,pensionär,L,"73, Pensionär, Tyresö"
97091,produktspecialist,L,"53, Produktspecialist, Tyresö"
97092,civilekonom,L,"28, Civilekonom, Nacka"
97093,arbetsmiljöarbetare,L,"68, Arbetsmiljöinspektör, Lidingö"
97095,läkare,L,"58, Överläkare, Nacka"
97096,lantmätare,L,"27, Lantmätare, Tyresö"
97097,pensionär,L,"66, Pensionär, Värmdö"
97098,ingenjör,L,"61, Byggnadsingenjör, Tyresö"
97099,facklig företrädare,L,"47, Ombudsman, Nacka"
97101,barnmorska,L,"76, Barnmorska - Vårdlärare, Lidingö"
97700,advokat,L,"47, Advokat, Danderyd"
97701,egenföretagare,L,"58, Egenföretagare, Täby"
97702,förskolelärare,L,"47, Förskolelärare, Norrtälje"
97703,pensionär,L,"66,Pensionär,Österåker"
97704,socialarbetare,L,"57, Socialsekreterare, Vallentuna"
97705,ingenjör,L,"55, Ingenjör, Vallentuna"
97707,facklig företrädare,L,"51, Ombudsman, Vallentuna"
97708,pensionär,L,"66, Pensionär, Undersköterska, Vaxholm"
97708,undersköterska,L,"66, Pensionär, Undersköterska, Vaxholm"
97709,kommunalråd,L,"60, Kommunalråd, Norrtälje"
97710,kommunalråd,L,"47, Kommunalråd, Täby"
97712,administratör,L,"64, Administratör, Danderyd"
97713,kock,L,"58, Kock,  Österåker"
97714,pensionär,L,"68, Pensionär, Österåker"
97715,programmerare,L,"25, Programmerare, Täby"
97716,chef,L,"73, Fd kommunalråd, Fd kanslichef, Österåker"
97716,kommunalråd,L,"73, Fd kommunalråd, Fd kanslichef, Österåker"
97719,studerande,L,"30, Student, Norrtälje"
97723,egenföretagare,L,"74, Pensionär, Egenföretagare, Vallentuna"
97723,pensionär,L,"74, Pensionär, Egenföretagare, Vallentuna"
98764,regionråd,L,"43 år, Regionråd, Uppsala"
98765,statsvetare,L,"40 år, Statsvetare, Enköping"
98766,lärare,L,"27 år, Leg. lärare, Uppsala"
98768,chef,L,"43 år, Avdelningschef, Uppsala"
98769,jurist,L,"24 år, Jurist, Uppsala"
98770,sjuksköterska,L,"67 år, Specialistsjuksköterska, Knivsta"
98771,jurist,L,"64 år, Jurist, Vänge"
98772,konsult,L,"52 år, Konsult, Uppsala"
98773,sjuksköterska,L,"33 år, Sjuksköterska, Uppsala"
98774,politisk tjänsteman,L,"52 år, Politisk tjänsteman, Uppsala"
98775,it-specialist,L,"64 år, IT-tekniker, Uppsala"
98776,boendeassistent,L,"52 år, Boendeassistent, Uppsala"
98777,ekonom,L,"59 år, Ekonom, Uppsala"
98778,sjuksköterska,L,"72 år, Sjuksköterska, Uppsala"
98779,apotekare,L,"47 år, Apotekare, Knivsta"
98780,politisk tjänsteman,L,"35 år, Politisk sekreterare, Uppsala"
98781,pensionär,L,"66 år, Pensionär, Älvkarleby"
98782,konsult,L,"69 år, Konsult, Uppsala"
98783,integrationsarbetare,L,"63 år, Integrationspedagog, Uppsala"
98784,facklig företrädare,L,"73 år, F.d. ombudsman, Uppsala"
98785,konsult,L,"65 år, Konsult, Knivsta"
98786,sjuksköterska,L,"62 år, Sjuksköterska, Uppsala"
98787,pensionär,L,"67 år, Pensionär, Uppsala"
98788,ekonom,L,"35 år, Ekonomiansvarig, Uppsala"
98789,boendeassistent,L,"48 år, Boendestödjare, Uppsala"
98790,studerande,L,"21 år, Student, Uppsala"
98791,butiksbiträde,L,"50 år, Butiksmedarbetare, Uppsala"
98792,förskolechef,L,"72 år, F.d. förskolechef, Uppsala"
98793,lärare,L,"35 år, Lärare, Uppsala"
98794,facklig företrädare,L,"56 år, Ombudsman, Uppsala"
98795,studerande,L,"24 år, Student, Uppsala"
98796,miljöstrateg,L,"52 år, Miljöstrateg, Uppsala"
98797,fritidsledare,L,"48 år, Fritidspedagog, Alunda"
98798,chef,L,"57 år, Enhetschef, Uppsala"
98799,ekonom,L,"73 år, Ekonom, Uppsala"
98800,sjuksköterska,L,"68 år, Specialistsjuksköterska, Storvreta"
98802,sjuksköterska,L,"63 år, Röntgensköterska, Uppsala"
98803,undersköterska,L,"57 år, Undersköterska, Uppsala"
98804,personligt ombud,L,"65 år, Personligt ombud, Uppsala"
98805,studerande,L,"21 år, Student, Uppsala"
99584,pedagog,R,"Pedagog, Lekeberg"
99584,pedagog,L,"Pedagog, Lekeberg"
99585,handläggare,R,"Handläggare, Fjugesta"
99585,handläggare,L,"Handläggare, Lekeberg"
99590,skådespelare,L,"Skådespelare/Egen företagare, Lekeberg"
99758,administratör,L,"52 år, Administratör, Älvkarleby"
99761,pensionär,L,"67 år, Pensionär, Skutskär"
99763,handläggare,L,"37 år, Handläggare på LO, Tierp"
99764,undersköterska,L,"30 år, Undersköterska, Österbybruk"
99768,pensionär,L,"66 år, Pensionär, Älvkarleby"
99772,sjuksköterska,L,"66 år, Leg. sjuksköterska, Skutskär"
99774,präst,L,"36, Präst i Sv. kyrkan, Älvkarleby"
99776,kanslisekreterare,L,"46 år, Kanslist, Skutskär"
99777,integrationsarbetare,L,"45 år, Integrationssamordnare, Skutskär"
99781,processtekniker,L,"49 år, Processoperatör, Skutskär"
99782,studerande,L,"18 år, Gymnasieelev, Österbybruk"
100688,studerande,R,"21, Norrtälje, Studerande"
100778,socionom,L,"64, Socionom, Solna"
100780,facklig företrädare,L,"36, Ombudsman, Sundbyberg"
100781,kommunalråd,L,"60, Kommunalråd, Sollentuna"
100782,studerande,L,"23, Studerande, Sundbyberg"
100783,processrådgivare,L,"31, Business Process Modeller, Solna"
100784,säljrådgivare,L,"60, Trade Compliance Advisor, Sollentuna"
100785,civilingenjör,L,"40, Civilingenjör, Solna"
100786,facklig företrädare,L,"28, Ombudsman, Handelsanställdas förbund, Sollentuna"
100787,statlig tjänsteman,L,"25, Statstjänsteman, Solna"
100788,forskare,L,"41, Statsvetare, Folkhälsovetare, Doktorand, Sollentuna"
100788,folkhälsovetare,L,"41, Statsvetare, Folkhälsovetare, Doktorand, Sollentuna"
100788,statsvetare,L,"41, Statsvetare, Folkhälsovetare, Doktorand, Sollentuna"
100789,statlig tjänsteman,L,"71, Fd statstjänsteman, Solna"
100790,lärare,L,"77, Fd speciallärare, Solna"
100791,tjänsteman,L,"46, Tjänsteman, Sundbyberg"
100792,studerande,L,"28, Studerande, Sollentuna"
100793,facklig företrädare,L,"28, Ombudsman, Solna"
100795,chef,L,"45, Key Accont Manager, Solna"
100796,politisk tjänsteman,L,"31, Politisk sekreterare, Sundbyberg"
100797,jurist,L,"36, Jurist, Sundbyberg"
100799,läkare,L,"52, Läkare, Solna"
100800,lärare,L,"33, Gymnasielärare, Sundbyberg"
101040,oppositionsråd,L,"Oppositionsråd, 62 år, Strömstad"
101049,egenföretagare,L,"Företagare, 36 år, Strömstad"
101050,fritidsledare,R,"Fritidsledare, 42 år, Strömstad"
101058,chef,L,"Enhetschef, 64 år, Strömstad"
101069,skogsbrukare,L,"Skogsmästare, Malungsfors"
101138,beredskapsstrateg,L,"35 år, Beredskapsstrateg, Enköping"
101140,supporttekniker,L,"22 år, Supporttekniker, Enköping"
101141,vårdare,L,"44 år, Vårdbiträde, Örsundsbro"
101142,projektledare,L,"52 år, Projektledare, Vänge"
101145,pensionär,L,"74 år, Pensionär, Enköping"
101146,sjuksköterska,L,"54 år, Distriktssköterska, Uppsala"
101149,pensionär,L,"65 år, Pensionär, Örsundsbro"
101152,mäklare,L,"70 år, F.d. fastighetsmäklare, Enköping"
101156,pensionär,L,"67 år, Pensionär, Enköping"
101157,pensionär,L,"73 år, Pensionär, Bålsta"
101159,pensionär,L,"75 år, Pensionär, Enköping"
101160,politisk tjänsteman,L,"63 år, Politisk sekreterare, Enköping"
101162,kommunalråd,R,"Kommunalråd, 60 år, Trollhättan"
101162,kommunalråd,L,"Kommunalråd, 60 år, Trollhättan"
101164,studerande,R,"Studerande, 23 år, Trollhättan"
101164,studerande,L,"Studerande, 23 år, Trollhättan"
101165,facklig företrädare,L,"Ombudsman, 60 år, Trollhättan"
101167,sjuksköterska,L,"Sjuksköterska, 40 år, Trollhättan"
101168,pensionär,L,"Pensionär, 67 år, Trollhättan"
101172,frivårdsinspektör,R,"Frivårdsinspektör, 49 år, Trollhättan"
101172,frivårdsinspektör,L,"Frivårdsinspektör, 49 år, Trollhättan"
101178,studerande,L,"Studerande, 34 år, Trollhättan"
101179,projektledare,R,"Projektledare, 25 år, Trollhättan"
101192,politisk tjänsteman,L,"Politisk sekreterare, 57 år, Trollhättan"
101196,studerande,R,"Studerande, 20 år, Trollhättan"
101294,logistiker,R,"logistiker, Bromölla"
101294,logistiker,L,"logistiker, Bromölla"
101296,arbetare,R,"industriarbetare, Bromölla"
101296,arbetare,L,"industriarbetare, Bromölla"
101298,pensionär,R,"pensionär, Bromölla"
101298,pensionär,L,"pensionär, Bromölla"
101301,undersköterska,R,"undersköterska, Bromölla"
101301,undersköterska,L,"undersköterska, Bromölla"
101302,pensionär,R,"pensionär, Bromölla"
101302,pensionär,L,"pensionär, Bromölla"
101471,facklig företrädare,L,"63 år, ombudsman, Söderköping"
101472,ekonom,L,"73 år, ekonom, Valdemarsvik"
101476,behandlare,L,"65 år, behandlingsassistent, Söderköping"
101477,försäkringsrådgivare,L,"62 år, försäkringshandläggare, Åtvidaberg"
101478,informatör,L,"35 år, informatör, Söderköping"
101479,yrkesförare,L,"40 år, yrkesförare, Söderköping"
101484,vårdare,L,"58 år, vårdbiträde, Söderköping"
101488,avdelningsordförande,L,"37 år, avdelningsordförande, Söderköping"
101492,konsult,L,"68, Konsult, Upplands-Bro"
101494,egenföretagare,L,"37, Egenföretagare, Upplands Väsby"
101497,mentalskötare,L,"65, Mentalskötare, Upplands Väsby"
101500,ingenjör,L,"52, Ingenjör, Järfälla"
101501,brevbärare,L,"29, Brevbärare, Upplands Väsby"
101502,projektledare,L,"30, Projektledare, Järfälla"
101503,administratör,L,"47, Administratör, Förtroendevald Handels, Järfälla"
101503,förtroendevald,L,"47, Administratör, Förtroendevald Handels, Järfälla"
101505,ingenjör,L,"53, Ingenjör, Sigtuna"
101506,inköpare,L,"48, Inköpare, Sigtuna"
101509,facklig företrädare,L,"70, Ombudsman, Upplands-Bro"
101510,skyddsombud,L,"31, Huvudskyddsombud, Upplands Väsby"
101573,arbetare,L,"f d fabriksarbetare, Burlöv"
101574,arbetare,R,"fabriksarbetare, Burlöv"
101574,arbetare,L,"fabriksarbetare, Arlöv"
101577,arbetare,R,"lagerarbetare, Burlöv"
101577,arbetare,L,"lagerarbetare, Burlöv"
101579,familjebehandlare,R,"familjebehandlare, Burlöv"
101579,familjebehandlare,L,"familjebehandlare, Burlöv"
102643,skötare,L,"25 år, skötare, Motala"
102644,parkarbetare,L,"60 år, parkarbetare, Motala"
102645,vårdare,L,"62 år, vårdare, Finspång"
102870,undersköterska,L,"59 år, undersköterska, Motala"
103075,riksdagsledamot,R,"28, riksdagsledamot, Stockholm"
103075,riksdagsledamot,R,"28, riksdagsledamot, Södermalm"
103078,civilekonom,R,"33, civilekonom, Södermalm"
103082,ordförande,R,"66, ordförande, Skarpnäck"
103083,designer,R,"58, designer, Södermalm"
103083,designer,R,"58 år,designer,Lärbro"
103085,politisk tjänsteman,R,"31, politiskt sakkunnig, Södermalm"
103088,lärare,R,"28, gymnasielärare, Södermalm"
103088,lärare,R,"28 år, gymnasielärare, Stockholm"
103090,folkhälsovetare,R,"38, folkhälsovetare, Södermalm"
103090,folkhälsovetare,L,"38, folkhälsovetare, Södermalm"
103091,studerande,L,"19, studerande, Södermalm"
103092,sjukgymnast,R,"75, leg sjukgymnast, Södermalm"
103093,politisk tjänsteman,R,"39, politiskt sakkunnig, Södermalm"
103097,egenföretagare,L,"72, egenföretagare, Södermalm"
103308,arbetsförmedlare,R,"arbetsförmedlare, Eslöv"
103308,arbetsförmedlare,L,"arbetsförmedlare, Eslöv"
103503,musiker,R,"53, musiker, Bromma"
103504,folkbildare,R,"67, folkbildare, Kungsholmen"
103506,miljökonsult,R,"55, miljökonsult, Bromma"
103506,miljökonsult,L,"55, miljökonsult, Bromma"
103508,rektor,L,"71, rektor, Kungsholmen"
103510,journalist,L,"58, journalist, Bromma"
103511,ingenjör,L,"33, vindkraftingenjör, Kungsholmen"
103754,regionråd,R,"Regionråd, Hässleholm"
103754,regionråd,L,"Regionråd, 45 år"
103762,undersköterska,L,"Undersköterska, 27 år"
103776,arbetslös,L,"Arbetssökande, 34 år"
103778,egenföretagare,L,"Egen företagare, 53 år"
103840,egenföretagare,R,"49, egenföretagare, Östermalm"
103841,akademiker,R,"66, akademiker, Östermalm"
103842,civilekonom,R,"73, civilekonom, Östermalm"
103843,teknolog,L,"24, teknolog, Gamla Stan"
103844,militär,L,"56, adjunkt, KTH, Östermalm"
103853,arbetsförmedlare,R,"35, arbetsförmedlare, Spånga"
104340,organisationskonsult,R,"43, organisationskonsult, Skarpnäck"
104341,projektledare,L,"33, projektledare, Bagarmossen"
104345,studerande,L,"29, student, Skarpnäck"
104347,pensionär,L,"65, pensionär, Enskede"
104707,barnskötare,L,"58 år, barnskötare, Motala"
104708,politisk tjänsteman,L,"30 år, politisk sekreterare, Motala"
104859,it-specialist,R,"50 år, IT-administratör, Uppvidinge"
104859,it-specialist,L,"50 år, IT-administratör, Uppvidinge"
104860,studerande,R,"36 år, studerande, Alvesta"
104860,studerande,L,"36 år, studerande, Alvesta"
104861,ingenjör,R,"37 år, ingenjör, Växjö"
104862,socionom,R,"62 år, socionom, Ljungby"
104862,socionom,L,"62 år, socionom, Ljungby"
104863,studerande,R,"37 år, studerande, Växjö"
104863,studerande,L,"37 år, studerande, Växjö"
104865,pensionär,R,"70 år, pensionär, Tingsryd"
104866,pensionär,R,"74 år, pensionär, Växjö"
104866,pensionär,L,"74 år, pensionär, Växjö"
104867,ledsagare,R,"42 år, ledsagare, Ljungby"
104867,ledsagare,L,"42 år, ledsagare, Ljungby"
104931,egenföretagare,L,"41 år, egenföretagare, Uppvidinge"
104932,studerande,L,"34 år, studerande, Alvesta"
104933,undersköterska,L,"42 år, undersköterska, Uppvidinge"
104938,pensionär,L,"73 år, pensionär, Växjö"
104939,pensionär,L,"61 år, pensionär, Uppvidinge"
104940,pensionär,L,"70 år, pensionär, Alvesta"
104942,pensionär,L,"72 år, pensionär, Ljungby"
104944,pensionär,L,"68 år, pensionär, Växjö"
105169,undersköterska,L,"Undersköterska, Åre"
105293,nämndeman,L,"27, nämndeman, Huddinge"
105442,pensionär,L,"70 år, pensionär, Sundborn"
105599,produktionsansvarig,R,"Produktionsplanerare, Krokom"
105599,produktionsansvarig,L,"Produktionsplanerare, Krokom"
105600,pensionär,R,"Pensionär, Krokom"
105600,pensionär,L,"Pensionär, Krokom"
105601,egenföretagare,R,"Företagare, Krokom"
105601,egenföretagare,L,"Företagare, Krokom"
105602,studerande,L,"Studerande, Krokom"
105603,pensionär,L,"Pensionär, Krokom"
105686,kommunikatör,R,"41, miljösamordnare, Järfälla"
105686,kommunikatör,L,"41, miljösamordnare, Järfälla"
105688,kommunikatör,R,"47, kommunikatör, Järfälla"
105688,kommunikatör,R,"46, kommunikatör, Järfälla"
105697,läkare,L,"72, leg. läkare, Järfälla"
105699,tolk,L,"58,tolk, Järfälla"
105711,pensionär,R,"Pensionär, Strömsund"
105711,pensionär,R,"Pensionär, Hammerdal"
105711,pensionär,L,"Pensionär, Strömsund"
105712,civilekonom,L,"Civilekonom, Strömsund"
105714,ingenjör,L,"Sjöingenjör, Strömsund"
106438,facklig företrädare,R,"Riksombudsman, Östersund"
106438,facklig företrädare,L,"Ombudsman, Östersund"
106438,ombudsman,R,"Riksombudsman, Östersund"
106438,ombudsman,L,"Ombudsman, Östersund"
106439,it-specialist,R,"IT-konsult, Östersund"
106439,it-specialist,R,"IT-konsult, Brunflo"
106439,it-specialist,L,"IT-konsult, Östersund"
106440,egenföretagare,L,"Företagare, Östersund"
106442,pensionär,L,"Pensionär, Östersund"
106443,fil. kand.,L,"Fil.kand, Östersund"
106444,ingenjör,L,"Ingenjör, Östersund"
106446,handläggare,L,"Handläggare, Östersund"
106462,lokalvårdare,L,"Lokalvårdare, Ragunda"
106614,lärare,L,"41, grundskollärare, Sollentuna"
106617,projektledare,L,"58, projektledare, Sollentuna"
106620,tekn. dr.,R,"44, tekn.dr, Sollentuna"
106620,tekn. dr.,L,"44, tekn.dr. kemiteknik, Sollentuna"
106623,sjuksköterska,L,"67, leg. sjuksköterska, Sollentuna"
106793,egenföretagare,L,"Företagare, 33 år"
106796,socionom,L,"Socionom, 57 år"
106799,undersköterska,L,"Undersköterska, 32 år"
106817,ingenjör,L,"Ingenjör, 73 år"
106821,maskinist,L,"Maskinförare, 57 år"
106839,mekaniker,L,"Mekaniker, 54 år"
107015,lärare,L,"31 år, lärare, Motala"
107109,administratör,L,"57 år, administratör, Motala"
107110,idrottskonsulent,L,"46 år, idrottskonsulent, Motala"
107248,undersköterska,L,"64 år, undersköterska, Motala"
107251,lärare,L,"65 år, lärare, Motala"
107253,arbetare,L,"39 år, transportarbetare, Motala"
107254,undersköterska,L,"62 år, undersköterska, Motala"
108235,lärare,R,"lärare, Helsingborg"
108235,lärare,L,"lärare, Helsingborg"
108236,socialarbetare,R,"socialsekreterare, Helsingborg"
108236,socialarbetare,L,"socialsekreterare, Helsingborg"
108237,sjuksköterska,R,"sjuksköterska/pedagog, Helsingborg"
108237,sjuksköterska,L,"sjuksköterska/pedagog, Helsingborg"
108238,socionom,L,"socionom, Helsingborg"
108239,studievägledare,R,"studie- och yrkesvägledare, Helsingborg"
108239,studievägledare,L,"studie- och yrkesvägledare, Helsingborg"
108240,politisk tjänsteman,L,"politisk sekreterare, Helsingborg"
108241,kemist,L,"kemist, Helsingborg"
108246,pensionär,R,"pensionär, Helsingborg"
108248,studerande,R,"studerande, Helsingborg"
108248,studerande,L,"studerande, Helsingborg"
108249,studerande,R,"studerande, Helsingborg"
108249,studerande,L,"studerande, Helsingborg"
108250,volontär,R,"volontär, Helsingborg"
108250,volontär,L,"volontär, Helsingborg"
108251,pensionär,L,"pensionär, Helsingborg"
108255,egenföretagare,R,"egen företagare, Helsingborg"
108255,egenföretagare,L,"egen företagare, Helsingborg"
108883,skådespelare,R,"skådespelare, Hässleholm"
108885,pensionär,R,"pensionär, Hässleholm"
108885,pensionär,L,"pensionär, Hässleholm"
109134,arbetsförmedlare,R,"arbetsförmedlare, 32 år, Dammfri"
109134,arbetsförmedlare,L,"arbetsförmedlare, 32 år, Dammfri"
109135,politisk tjänsteman,R,"politisk sekreterare, 30 år, Möllevången"
109135,politisk tjänsteman,L,"politisk sekreterare, 30 år, Möllevången"
109136,statsvetare,R,"statsvetare, 29 år, Dammfri"
109137,it-specialist,R,"it-tekniker, 41 år, Rosengård"
109137,it-specialist,L,"it-tekniker, 41 år, Rosengård"
109138,biomedicinare,R,"biomedicinsk analytiker, 51 år, Fosie"
109138,biomedicinare,L,"biomedicinsk analytiker, 51 år, Fosie"
109139,språkrör,R,"24, språkrör Gröna Studenter, Malmö"
109139,språkrör,R,"språkrör Gröna Studenter, 24 år, Kirseberg"
109141,projektledare,R,"projektledare, 38 år, Värnhem"
109142,informatör,R,"informatör, 65 år, Sofielund"
109143,arkitekt,R,"arkitekt, 29 år, Sorgenfri"
109143,arkitekt,L,"arkitekt, 29 år, Sorgenfri"
109146,hållbarhetsstrateg,R,"hållbarhetssamordnare, 28 år, Kulladal"
109146,hållbarhetsstrateg,L,"hållbarhetssamordnare, 28 år, Kulladal"
109147,politisk tjänsteman,R,"politisk sekreterare, 42 år, Rådmansvången"
109147,politisk tjänsteman,L,"politisk sekreterare, 42 år, Rådmansvången"
109148,socionom,R,"socionom, 51 år, Västra hamnen"
109148,socionom,L,"socionom, 51 år, Västra hamnen"
109149,planarkitekt,R,"planarkitekt, 28 år, Östra Sorgenfri"
109149,planarkitekt,L,"planarkitekt, 28 år, Östra Sorgenfri"
109210,projektkoordinator,R,"35, projektkoordinator, Hägersten"
109212,systemutvecklare,R,"49, systemutvecklare, Hägersten"
109212,systemutvecklare,L,"49, systemutvecklare, Hägersten"
109213,kommunikatör,L,"49, kommunikatör, Liljeholmen"
109263,barnskötare,R,"barnskötare, Höganäs"
